calibration,created,external_uid,finish_time,id,info,media_url,project_id,task_id,timeout,user_id,user_ip
,2018-09-20T14:29:38.279284,,2018-09-20T14:30:17.633147,3009421,No,,5441,2017810,,12371.0,
,2018-09-20T14:55:27.442368,,2018-09-20T14:56:06.761019,3009422,No,,5441,2017811,,,27.79.239.124
,2018-09-20T14:55:27.955614,,2018-09-20T14:56:32.145094,3009423,No,,5441,2017812,,,27.79.239.124
,2018-09-21T07:47:10.571038,,2018-09-21T07:47:22.214232,3009487,No,,5441,2017813,,,153.116.96.117
,2018-09-21T07:47:12.097285,,2018-09-21T07:47:34.864287,3009488,No,,5441,2017814,,,153.116.96.117
,2018-09-21T07:47:23.018705,,2018-09-21T07:47:43.277482,3009489,No,,5441,2017815,,,153.116.96.117
,2018-09-21T07:47:35.516512,,2018-09-21T07:48:23.502221,3009490,Yes,,5441,2017816,,,153.116.96.117
,2018-09-21T07:47:44.073660,,2018-09-21T07:48:44.985997,3009491,Yes,,5441,2017817,,,153.116.96.117
,2018-09-21T07:48:24.320123,,2018-09-21T07:49:07.466826,3009492,No,,5441,2017818,,,153.116.96.117
,2018-09-21T07:48:45.546696,,2018-09-21T07:49:26.741697,3009493,Yes,,5441,2017819,,,153.116.96.117
,2018-09-21T07:49:07.967130,,2018-09-21T07:49:38.849833,3009494,No,,5441,2017820,,,153.116.96.117
,2018-09-21T07:49:27.130908,,2018-09-21T07:50:01.585693,3009495,Yes,,5441,2017821,,,153.116.96.117
,2018-09-21T07:49:39.215611,,2018-09-21T07:50:17.132846,3009496,No,,5441,2017822,,,153.116.96.117
,2018-09-21T07:50:02.146619,,2018-09-21T07:50:32.288193,3009497,No,,5441,2017823,,,153.116.96.117
,2018-09-21T07:50:17.588355,,2018-09-21T07:50:49.698864,3009498,No,,5441,2017824,,,153.116.96.117
,2018-09-21T07:50:32.737137,,2018-09-21T07:51:04.310945,3009499,No,,5441,2017825,,,153.116.96.117
,2018-09-21T07:50:50.115366,,2018-09-21T07:51:15.995069,3009500,No,,5441,2017826,,,153.116.96.117
,2018-09-21T07:51:04.739588,,2018-09-21T07:51:41.941585,3009501,No,,5441,2017827,,,153.116.96.117
,2018-09-21T07:51:16.444512,,2018-09-21T07:51:50.825916,3009502,No,,5441,2017828,,,153.116.96.117
,2018-09-21T07:51:42.549756,,2018-09-21T07:51:59.396427,3009503,No,,5441,2017829,,,153.116.96.117
,2018-09-21T07:51:51.271746,,2018-09-21T07:52:16.911574,3009504,No,,5441,2017830,,,153.116.96.117
,2018-09-23T21:23:14.266085,,2018-09-23T21:24:51.451258,3009823,No,,5441,2017814,,6745.0,
,2018-09-23T21:23:15.884513,,2018-09-23T21:25:52.722031,3009825,No,,5441,2017815,,6745.0,
,2018-09-23T21:24:52.184620,,2018-09-23T21:26:33.418855,3009826,No,,5441,2017816,,6745.0,
,2018-09-23T21:25:53.250799,,2018-09-23T21:28:06.459345,3009827,Yes,,5441,2017817,,6745.0,
,2018-09-23T21:26:33.996222,,2018-09-23T21:30:05.658543,3009829,No,,5441,2017818,,6745.0,
,2018-09-23T21:28:07.014874,,2018-09-23T21:31:25.057894,3009830,Yes,,5441,2017819,,6745.0,
,2018-09-23T21:30:06.299580,,2018-09-23T21:32:41.440463,3009831,No,,5441,2017820,,6745.0,
,2018-09-23T21:31:25.574823,,2018-09-23T21:36:14.526831,3009832,No,,5441,2017821,,6745.0,
,2018-09-23T21:32:42.038785,,2018-09-23T21:37:02.072557,3009833,No,,5441,2017822,,6745.0,
,2018-09-23T21:36:15.124545,,2018-09-23T21:38:37.957918,3009834,No,,5441,2017823,,6745.0,
,2018-09-23T21:37:02.659393,,2018-09-23T22:24:09.895944,3009837,No,,5441,2017824,,6745.0,
,2018-09-23T21:38:38.560607,,2018-09-23T22:24:47.121555,3009838,No,,5441,2017825,,6745.0,
,2018-09-23T22:24:10.502153,,2018-09-23T22:25:43.209841,3009839,No,,5441,2017826,,6745.0,
,2018-09-23T22:24:47.767420,,2018-09-23T22:26:45.273990,3009840,No,,5441,2017827,,6745.0,
,2018-09-23T22:25:43.810529,,2018-09-23T22:27:28.512863,3009841,No,,5441,2017828,,6745.0,
,2018-09-23T22:26:45.847955,,2018-09-23T22:29:39.912267,3009842,No,,5441,2017829,,6745.0,
,2018-09-23T22:27:29.146091,,2018-09-23T22:29:47.083699,3009843,No,,5441,2017830,,6745.0,
,2018-09-23T22:29:40.559557,,2018-09-23T22:30:51.352040,3009844,No,,5441,2017831,,6745.0,
,2018-09-23T22:29:47.649882,,2018-09-23T22:31:39.712552,3009845,Yes,,5441,2017832,,6745.0,
,2018-09-23T22:30:51.824725,,2018-09-23T22:32:22.699252,3009846,No,,5441,2017833,,6745.0,
,2018-09-23T22:31:40.204992,,2018-09-23T22:33:16.308661,3009847,No,,5441,2017834,,6745.0,
,2018-09-23T22:32:23.139148,,2018-09-23T22:34:08.160191,3009848,No,,5441,2017835,,6745.0,
,2018-09-23T22:33:16.742615,,2018-09-23T22:35:24.474514,3009849,Yes,,5441,2017836,,6745.0,
,2018-09-23T22:34:08.629591,,2018-09-23T22:36:50.717923,3009850,No,,5441,2017837,,6745.0,
,2018-09-23T22:35:24.892617,,2018-09-23T22:38:20.075865,3009851,No,,5441,2017838,,6745.0,
,2018-09-23T22:36:51.234241,,2018-09-23T22:39:25.347258,3009852,No,,5441,2017839,,6745.0,
,2018-09-23T22:38:20.526925,,2018-09-23T22:40:03.128921,3009853,No,,5441,2017840,,6745.0,
,2018-09-23T22:39:25.818298,,2018-09-23T22:40:38.905790,3009854,No,,5441,2017841,,6745.0,
,2018-09-23T22:40:03.553181,,2018-09-23T22:41:15.431155,3009855,No,,5441,2017842,,6745.0,
,2018-09-23T22:40:40.111505,,2018-09-23T22:42:13.165608,3009856,No,,5441,2017843,,6745.0,
,2018-09-23T22:41:15.847203,,2018-09-23T22:43:37.491706,3009857,No,,5441,2017844,,6745.0,
,2018-09-23T22:42:13.609371,,2018-09-23T22:48:38.815242,3009876,No,,5441,2017845,,6745.0,
,2018-09-23T22:43:38.161197,,2018-09-23T22:50:59.452165,3009896,Yes,,5441,2017846,,6745.0,
,2018-09-23T22:48:39.296536,,2018-09-23T22:51:42.981954,3009902,Yes,,5441,2017847,,6745.0,
,2018-09-23T22:50:59.927159,,2018-09-23T22:52:26.263156,3009909,Yes,,5441,2017848,,6745.0,
,2018-09-23T22:51:43.402556,,2018-09-23T22:52:29.436423,3009911,Yes,,5441,2017849,,6745.0,
,2018-09-23T22:52:26.681790,,2018-09-23T22:53:40.837496,3009924,Yes,,5441,2017850,,6745.0,
,2018-09-23T22:52:29.851044,,2018-09-23T22:54:30.457767,3009934,Yes,,5441,2017851,,6745.0,
,2018-09-23T22:53:41.267344,,2018-09-23T22:55:28.115173,3009945,Yes,,5441,2017852,,6745.0,
,2018-09-23T22:54:30.882447,,2018-09-23T22:55:32.118875,3009947,Yes,,5441,2017853,,6745.0,
,2018-09-23T22:55:28.861570,,2018-09-23T22:56:00.127443,3009953,No,,5441,2017854,,6745.0,
,2018-09-23T22:55:32.565093,,2018-09-23T22:56:57.275166,3009965,Yes,,5441,2017855,,6745.0,
,2018-09-23T22:56:00.634860,,2018-09-23T22:57:40.504814,3009974,Yes,,5441,2017856,,6745.0,
,2018-09-23T22:56:57.701956,,2018-09-23T22:58:57.319164,3009992,No,,5441,2017857,,6745.0,
,2018-09-23T22:57:40.935458,,2018-09-23T22:59:26.783376,3009997,No,,5441,2017858,,6745.0,
,2018-09-23T22:58:57.825849,,2018-09-23T23:00:08.961155,3009999,No,,5441,2017859,,6745.0,
,2018-09-23T22:59:27.230576,,2018-09-23T23:00:41.421860,3010000,No,,5441,2017860,,6745.0,
,2018-09-23T23:00:09.412683,,2018-09-23T23:01:18.358601,3010002,No,,5441,2017861,,6745.0,
,2018-09-23T23:00:41.856515,,2018-09-23T23:01:40.485348,3010009,No,,5441,2017862,,6745.0,
,2018-09-23T23:01:18.792015,,2018-09-23T23:02:11.039247,3010014,No,,5441,2017863,,6745.0,
,2018-09-23T23:01:40.912574,,2018-09-23T23:02:48.272437,3010022,No,,5441,2017864,,6745.0,
,2018-09-23T23:02:11.518598,,2018-09-23T23:03:18.325810,3010028,No,,5441,2017865,,6745.0,
,2018-09-23T23:02:48.683527,,2018-09-23T23:04:00.754589,3010038,No,,5441,2017866,,6745.0,
,2018-09-23T23:03:18.786705,,2018-09-23T23:04:35.264463,3010046,No,,5441,2017867,,6745.0,
,2018-09-23T23:04:01.229843,,2018-09-23T23:04:58.834913,3010049,No,,5441,2017868,,6745.0,
,2018-09-23T23:04:35.705470,,2018-09-23T23:05:20.420679,3010055,No,,5441,2017869,,6745.0,
,2018-09-23T23:14:17.489939,,2018-09-23T23:14:55.448864,3010105,No,,5441,2017831,,,57.153.62.132
,2018-09-23T23:14:18.776942,,2018-09-23T23:15:08.615075,3010106,No,,5441,2017832,,,57.153.62.132
,2018-09-23T23:14:55.932990,,2018-09-23T23:15:21.229655,3010107,No,,5441,2017833,,,57.153.62.132
,2018-09-23T23:15:09.152529,,2018-09-23T23:15:26.483308,3010108,No,,5441,2017834,,,57.153.62.132
,2018-09-23T23:15:21.755007,,2018-09-23T23:15:35.769720,3010109,No,,5441,2017835,,,57.153.62.132
,2018-09-23T23:15:27.366822,,2018-09-23T23:15:57.658677,3010110,No,,5441,2017836,,,57.153.62.132
,2018-09-23T23:15:36.285997,,2018-09-23T23:16:07.472668,3010111,No,,5441,2017837,,,57.153.62.132
,2018-09-23T23:15:58.269035,,2018-09-23T23:16:22.644172,3010112,No,,5441,2017838,,,57.153.62.132
,2018-09-23T23:16:08.043988,,2018-09-23T23:16:33.285970,3010113,No,,5441,2017839,,,57.153.62.132
,2018-09-23T23:16:23.097316,,2018-09-23T23:16:43.281914,3010114,No,,5441,2017840,,,57.153.62.132
,2018-09-23T23:16:33.796013,,2018-09-23T23:16:54.181342,3010115,No,,5441,2017841,,,57.153.62.132
,2018-09-23T23:16:43.739320,,2018-09-23T23:17:04.742762,3010116,No,,5441,2017842,,,57.153.62.132
,2018-09-23T23:16:54.707574,,2018-09-23T23:17:12.608857,3010117,No,,5441,2017843,,,57.153.62.132
,2018-09-23T23:17:05.215950,,2018-09-23T23:17:20.175983,3010118,No,,5441,2017844,,,57.153.62.132
,2018-09-23T23:17:13.149706,,2018-09-23T23:17:33.825363,3010119,No,,5441,2017845,,,57.153.62.132
,2018-09-23T23:17:20.632056,,2018-09-23T23:17:48.064303,3010120,No,,5441,2017846,,,57.153.62.132
,2018-09-23T23:17:34.352669,,2018-09-23T23:18:05.441989,3010121,No,,5441,2017847,,,57.153.62.132
,2018-09-23T23:17:48.620267,,2018-09-23T23:18:09.236829,3010122,No,,5441,2017848,,,57.153.62.132
,2018-09-23T23:18:06.063931,,2018-09-23T23:18:18.591186,3010123,Yes,,5441,2017849,,,57.153.62.132
,2018-09-23T23:18:09.857247,,2018-09-23T23:18:23.183537,3010124,No,,5441,2017850,,,57.153.62.132
,2018-09-23T23:18:19.107196,,2018-09-23T23:18:29.240649,3010125,Yes,,5441,2017851,,,57.153.62.132
,2018-09-23T23:18:23.656393,,2018-09-23T23:18:48.381274,3010126,Yes,,5441,2017852,,,57.153.62.132
,2018-09-23T23:18:29.897445,,2018-09-23T23:18:50.176934,3010127,Yes,,5441,2017853,,,57.153.62.132
,2018-09-23T23:18:48.904778,,2018-09-23T23:18:53.268322,3010128,No,,5441,2017854,,,57.153.62.132
,2018-09-23T23:18:50.800797,,2018-09-23T23:18:55.889892,3010129,No,,5441,2017855,,,57.153.62.132
,2018-09-23T23:18:53.772986,,2018-09-23T23:18:57.587526,3010130,No,,5441,2017856,,,57.153.62.132
,2018-09-23T23:18:56.510530,,2018-09-23T23:18:59.723896,3010131,No,,5441,2017857,,,57.153.62.132
,2018-09-23T23:18:58.029364,,2018-09-23T23:19:02.401883,3010132,No,,5441,2017858,,,57.153.62.132
,2018-09-23T23:19:00.193418,,2018-09-23T23:19:09.605988,3010133,No,,5441,2017859,,,57.153.62.132
,2018-09-23T23:19:02.958240,,2018-09-23T23:19:12.324269,3010134,No,,5441,2017860,,,57.153.62.132
,2018-09-23T23:19:10.054269,,2018-09-23T23:19:17.843346,3010135,No,,5441,2017861,,,57.153.62.132
,2018-09-23T23:19:12.763238,,2018-09-23T23:19:19.862610,3010136,No,,5441,2017862,,,57.153.62.132
,2018-09-23T23:19:18.224826,,2018-09-23T23:19:23.024993,3010137,No,,5441,2017863,,,57.153.62.132
,2018-09-23T23:19:20.231443,,2018-09-23T23:19:28.840238,3010138,No,,5441,2017864,,,57.153.62.132
,2018-09-23T23:19:23.384546,,2018-09-23T23:19:34.394075,3010139,No,,5441,2017865,,,57.153.62.132
,2018-09-23T23:19:29.229990,,2018-09-23T23:19:36.913830,3010140,No,,5441,2017866,,,57.153.62.132
,2018-09-23T23:19:34.781668,,2018-09-23T23:19:39.609405,3010141,No,,5441,2017867,,,57.153.62.132
,2018-09-23T23:19:37.273481,,2018-09-23T23:19:41.416869,3010142,No,,5441,2017868,,,57.153.62.132
,2018-09-23T23:19:39.952154,,2018-09-23T23:19:44.072858,3010143,No,,5441,2017869,,,57.153.62.132
,2018-09-23T23:19:41.818922,,2018-09-23T23:19:46.087737,3010144,No,,5441,2017870,,,57.153.62.132
,2018-09-23T23:19:44.436842,,2018-09-23T23:19:47.627499,3010145,No,,5441,2017871,,,57.153.62.132
,2018-09-23T23:19:46.443929,,2018-09-23T23:19:52.099271,3010146,No,,5441,2017872,,,57.153.62.132
,2018-09-23T23:19:48.091289,,2018-09-23T23:19:54.914215,3010147,No,,5441,2017873,,,57.153.62.132
,2018-09-23T23:19:52.447381,,2018-09-23T23:19:57.235960,3010148,No,,5441,2017874,,,57.153.62.132
,2018-09-23T23:19:55.283597,,2018-09-23T23:19:59.286890,3010149,No,,5441,2017875,,,57.153.62.132
,2018-09-23T23:19:57.581462,,2018-09-23T23:20:08.899344,3010150,No,,5441,2017876,,,57.153.62.132
,2018-09-23T23:19:59.655756,,2018-09-23T23:20:11.127724,3010151,No,,5441,2017877,,,57.153.62.132
,2018-09-23T23:20:09.272460,,2018-09-23T23:20:12.820867,3010152,No,,5441,2017878,,,57.153.62.132
,2018-09-23T23:20:11.474626,,2018-09-23T23:20:14.411727,3010153,No,,5441,2017879,,,57.153.62.132
,2018-09-23T23:20:13.261554,,2018-09-23T23:20:15.784586,3010154,No,,5441,2017880,,,57.153.62.132
,2018-09-23T23:20:14.797148,,2018-09-23T23:20:23.611804,3010155,No,,5441,2017881,,,57.153.62.132
,2018-09-23T23:20:16.169817,,2018-09-23T23:20:25.468542,3010156,No,,5441,2017882,,,57.153.62.132
,2018-09-23T23:20:23.945518,,2018-09-23T23:20:26.922467,3010157,No,,5441,2017883,,,57.153.62.132
,2018-09-23T23:20:25.896278,,2018-09-23T23:20:28.419258,3010158,No,,5441,2017884,,,57.153.62.132
,2018-09-23T23:20:27.271418,,2018-09-23T23:20:29.854810,3010159,No,,5441,2017885,,,57.153.62.132
,2018-09-23T23:20:28.824155,,2018-09-23T23:20:34.067433,3010160,No,,5441,2017886,,,57.153.62.132
,2018-09-23T23:20:30.275911,,2018-09-23T23:20:38.916986,3010161,No,,5441,2017887,,,57.153.62.132
,2018-09-23T23:20:34.422307,,2018-09-23T23:20:41.003871,3010162,No,,5441,2017888,,,57.153.62.132
,2018-09-23T23:20:39.277041,,2018-09-23T23:20:43.126167,3010163,No,,5441,2017889,,,57.153.62.132
,2018-09-23T23:20:41.357885,,2018-09-23T23:20:45.634041,3010164,No,,5441,2017890,,,57.153.62.132
,2018-09-23T23:20:43.556306,,2018-09-23T23:20:47.066321,3010165,No,,5441,2017891,,,57.153.62.132
,2018-09-23T23:20:45.965242,,2018-09-23T23:20:49.704228,3010166,No,,5441,2017892,,,57.153.62.132
,2018-09-23T23:20:47.485446,,2018-09-23T23:21:01.071429,3010167,No,,5441,2017893,,,57.153.62.132
,2018-09-23T23:20:50.164735,,2018-09-23T23:21:06.721401,3010168,No,,5441,2017894,,,57.153.62.132
,2018-09-23T23:21:01.420414,,2018-09-23T23:21:09.518774,3010169,No,,5441,2017895,,,57.153.62.132
,2018-09-23T23:21:07.098878,,2018-09-23T23:21:10.951614,3010170,No,,5441,2017896,,,57.153.62.132
,2018-09-23T23:21:09.879592,,2018-09-23T23:21:22.828203,3010171,No,,5441,2017897,,,57.153.62.132
,2018-09-23T23:21:11.300500,,2018-09-23T23:21:27.270321,3010172,No,,5441,2017898,,,57.153.62.132
,2018-09-23T23:21:23.256355,,2018-09-23T23:21:33.894247,3010173,No,,5441,2017899,,,57.153.62.132
,2018-09-23T23:21:27.637380,,2018-09-23T23:21:44.191253,3010174,No,,5441,2017900,,,57.153.62.132
,2018-09-23T23:21:34.239218,,2018-09-23T23:21:57.165886,3010175,No,,5441,2017901,,,57.153.62.132
,2018-09-23T23:21:44.555283,,2018-09-23T23:21:59.622719,3010176,No,,5441,2017902,,,57.153.62.132
,2018-09-23T23:21:57.522143,,2018-09-23T23:22:09.706567,3010177,No,,5441,2017903,,,57.153.62.132
,2018-09-23T23:22:00.062247,,2018-09-23T23:22:14.425469,3010178,No,,5441,2017904,,,57.153.62.132
,2018-09-23T23:22:10.098869,,2018-09-23T23:22:33.864140,3010179,No,,5441,2017905,,,57.153.62.132
,2018-09-23T23:22:14.780721,,2018-09-23T23:22:42.094650,3010180,No,,5441,2017906,,,57.153.62.132
,2018-09-23T23:22:34.236422,,2018-09-23T23:22:48.438176,3010181,No,,5441,2017907,,,57.153.62.132
,2018-09-23T23:22:42.584036,,2018-09-23T23:22:53.346530,3010182,No,,5441,2017908,,,57.153.62.132
,2018-09-23T23:22:48.785184,,2018-09-23T23:22:55.145879,3010183,No,,5441,2017909,,,57.153.62.132
,2018-09-23T23:22:53.756539,,2018-09-23T23:22:59.783544,3010184,No,,5441,2017910,,,57.153.62.132
,2018-09-23T23:22:55.476055,,2018-09-23T23:23:02.358072,3010185,No,,5441,2017911,,,57.153.62.132
,2018-09-23T23:23:00.169457,,2018-09-23T23:23:08.345893,3010186,No,,5441,2017912,,,57.153.62.132
,2018-09-23T23:23:02.733147,,2018-09-23T23:23:11.060261,3010187,No,,5441,2017913,,,57.153.62.132
,2018-09-23T23:23:08.702238,,2018-09-23T23:23:13.914375,3010188,No,,5441,2017914,,,57.153.62.132
,2018-09-23T23:23:11.458887,,2018-09-23T23:23:17.203509,3010189,No,,5441,2017915,,,57.153.62.132
,2018-09-23T23:23:14.291751,,2018-09-23T23:23:21.551203,3010190,No,,5441,2017916,,,57.153.62.132
,2018-09-23T23:23:17.571093,,2018-09-23T23:23:23.941715,3010191,No,,5441,2017917,,,57.153.62.132
,2018-09-23T23:23:21.922450,,2018-09-23T23:23:29.881566,3010192,No,,5441,2017918,,,57.153.62.132
,2018-09-23T23:23:24.308089,,2018-09-23T23:23:34.931488,3010193,No,,5441,2017919,,,57.153.62.132
,2018-09-23T23:23:30.235196,,2018-09-23T23:23:37.290029,3010194,No,,5441,2017920,,,57.153.62.132
,2018-09-23T23:23:35.275897,,2018-09-23T23:23:46.889906,3010195,No,,5441,2017921,,,57.153.62.132
,2018-09-23T23:23:37.733163,,2018-09-23T23:23:50.270235,3010196,No,,5441,2017922,,,57.153.62.132
,2018-09-23T23:23:47.240818,,2018-09-23T23:23:53.661323,3010197,No,,5441,2017923,,,57.153.62.132
,2018-09-23T23:23:50.692372,,2018-09-23T23:24:01.005079,3010198,No,,5441,2017924,,,57.153.62.132
,2018-09-23T23:23:54.332641,,2018-09-23T23:24:04.067096,3010199,No,,5441,2017925,,,57.153.62.132
,2018-09-23T23:24:01.370975,,2018-09-23T23:24:06.783638,3010200,No,,5441,2017926,,,57.153.62.132
,2018-09-23T23:24:04.817718,,2018-09-23T23:24:09.941788,3010201,No,,5441,2017927,,,57.153.62.132
,2018-09-23T23:24:07.116256,,2018-09-23T23:24:14.078178,3010202,No,,5441,2017928,,,57.153.62.132
,2018-09-23T23:24:10.279697,,2018-09-23T23:24:15.878656,3010203,No,,5441,2017929,,,57.153.62.132
,2018-09-23T23:24:14.579880,,2018-09-23T23:24:18.956456,3010204,No,,5441,2017930,,,57.153.62.132
,2018-09-23T23:24:16.265522,,2018-09-23T23:24:20.373811,3010205,No,,5441,2017931,,,57.153.62.132
,2018-09-23T23:24:19.339000,,2018-09-23T23:24:21.581832,3010206,No,,5441,2017932,,,57.153.62.132
,2018-09-23T23:24:20.735317,,2018-09-23T23:24:23.301893,3010207,No,,5441,2017933,,,57.153.62.132
,2018-09-23T23:24:21.994070,,2018-09-23T23:24:25.591876,3010208,No,,5441,2017934,,,57.153.62.132
,2018-09-23T23:24:23.638774,,2018-09-23T23:24:27.645273,3010209,No,,5441,2017935,,,57.153.62.132
,2018-09-23T23:24:25.992558,,2018-09-23T23:24:31.254269,3010210,No,,5441,2017936,,,57.153.62.132
,2018-09-23T23:24:27.999275,,2018-09-23T23:24:34.893027,3010211,No,,5441,2017937,,,57.153.62.132
,2018-09-23T23:24:31.586133,,2018-09-23T23:24:37.903764,3010212,No,,5441,2017938,,,57.153.62.132
,2018-09-23T23:24:35.264402,,2018-09-23T23:24:53.072691,3010213,Yes,,5441,2017939,,,57.153.62.132
,2018-09-23T23:24:38.255815,,2018-09-23T23:24:55.855259,3010214,Yes,,5441,2017940,,,57.153.62.132
,2018-09-23T23:24:53.435192,,2018-09-23T23:24:57.932824,3010215,No,,5441,2017941,,,57.153.62.132
,2018-09-23T23:24:56.267956,,2018-09-23T23:25:04.365025,3010216,No,,5441,2017942,,,57.153.62.132
,2018-09-23T23:24:58.283857,,2018-09-23T23:25:10.979476,3010217,No,,5441,2017943,,,57.153.62.132
,2018-09-23T23:25:04.710178,,2018-09-23T23:25:15.452174,3010218,No,,5441,2017944,,,57.153.62.132
,2018-09-23T23:25:11.326637,,2018-09-23T23:25:17.289793,3010219,No,,5441,2017945,,,57.153.62.132
,2018-09-23T23:25:15.859141,,2018-09-23T23:25:19.422706,3010220,No,,5441,2017946,,,57.153.62.132
,2018-09-23T23:25:17.647613,,2018-09-23T23:25:26.962154,3010221,No,,5441,2017947,,,57.153.62.132
,2018-09-23T23:25:19.779458,,2018-09-23T23:25:32.335805,3010222,No,,5441,2017948,,,57.153.62.132
,2018-09-23T23:25:27.319045,,2018-09-23T23:25:35.782861,3010223,No,,5441,2017949,,,57.153.62.132
,2018-09-23T23:25:32.769085,,2018-09-23T23:25:37.267790,3010224,No,,5441,2017950,,,57.153.62.132
,2018-09-23T23:25:36.155148,,2018-09-23T23:25:39.156219,3010225,No,,5441,2017951,,,57.153.62.132
,2018-09-23T23:25:37.640181,,2018-09-23T23:25:40.535240,3010226,No,,5441,2017952,,,57.153.62.132
,2018-09-23T23:25:39.507331,,2018-09-23T23:25:41.777720,3010227,No,,5441,2017953,,,57.153.62.132
,2018-09-23T23:25:40.898616,,2018-09-23T23:25:43.114633,3010228,No,,5441,2017954,,,57.153.62.132
,2018-09-23T23:25:42.137924,,2018-09-23T23:25:46.805678,3010229,No,,5441,2017955,,,57.153.62.132
,2018-09-23T23:25:43.543653,,2018-09-23T23:25:48.848791,3010230,No,,5441,2017956,,,57.153.62.132
,2018-09-23T23:25:47.147894,,2018-09-23T23:25:51.468016,3010231,No,,5441,2017957,,,57.153.62.132
,2018-09-23T23:25:49.238031,,2018-09-23T23:25:52.917471,3010232,No,,5441,2017958,,,57.153.62.132
,2018-09-23T23:25:52.186381,,2018-09-23T23:25:56.187291,3010233,No,,5441,2017959,,,57.153.62.132
,2018-09-23T23:25:53.266814,,2018-09-23T23:25:59.053032,3010234,No,,5441,2017960,,,57.153.62.132
,2018-09-23T23:25:56.613586,,2018-09-23T23:26:01.198730,3010235,No,,5441,2017961,,,57.153.62.132
,2018-09-23T23:25:59.415441,,2018-09-23T23:26:04.243765,3010236,No,,5441,2017962,,,57.153.62.132
,2018-09-23T23:26:01.600657,,2018-09-23T23:26:05.706482,3010237,No,,5441,2017963,,,57.153.62.132
,2018-09-23T23:26:04.628955,,2018-09-23T23:26:07.686736,3010238,No,,5441,2017964,,,57.153.62.132
,2018-09-23T23:26:06.149407,,2018-09-23T23:26:12.093853,3010239,No,,5441,2017965,,,57.153.62.132
,2018-09-23T23:26:08.123552,,2018-09-23T23:26:27.041608,3010240,No,,5441,2017966,,,57.153.62.132
,2018-09-23T23:26:12.440504,,2018-09-23T23:26:36.406966,3010241,Yes,,5441,2017967,,,57.153.62.132
,2018-09-23T23:26:27.374230,,2018-09-23T23:26:38.474421,3010242,No,,5441,2017968,,,57.153.62.132
,2018-09-23T23:26:36.761669,,2018-09-23T23:26:40.346596,3010243,No,,5441,2017969,,,57.153.62.132
,2018-09-23T23:26:38.859568,,2018-09-23T23:26:41.940243,3010244,No,,5441,2017970,,,57.153.62.132
,2018-09-23T23:26:40.697526,,2018-09-23T23:26:43.482901,3010245,No,,5441,2017971,,,57.153.62.132
,2018-09-23T23:26:42.342935,,2018-09-23T23:26:52.845759,3010246,No,,5441,2017972,,,57.153.62.132
,2018-09-23T23:26:43.824078,,2018-09-23T23:26:58.235107,3010247,Yes,,5441,2017973,,,57.153.62.132
,2018-09-23T23:26:53.203365,,2018-09-23T23:27:01.549760,3010248,No,,5441,2017974,,,57.153.62.132
,2018-09-23T23:26:58.576477,,2018-09-23T23:27:03.558485,3010249,No,,5441,2017975,,,57.153.62.132
,2018-09-23T23:27:01.927263,,2018-09-23T23:27:05.297441,3010250,No,,5441,2017976,,,57.153.62.132
,2018-09-23T23:27:03.936839,,2018-09-23T23:27:08.110190,3010251,No,,5441,2017977,,,57.153.62.132
,2018-09-23T23:27:05.648971,,2018-09-23T23:27:10.255891,3010252,No,,5441,2017978,,,57.153.62.132
,2018-09-23T23:27:08.526873,,2018-09-23T23:27:11.626404,3010253,No,,5441,2017979,,,57.153.62.132
,2018-09-23T23:27:10.645732,,2018-09-23T23:27:13.048946,3010254,No,,5441,2017980,,,57.153.62.132
,2018-09-23T23:27:11.979040,,2018-09-23T23:27:14.532373,3010255,No,,5441,2017981,,,57.153.62.132
,2018-09-23T23:27:13.409710,,2018-09-23T23:27:15.843568,3010256,No,,5441,2017982,,,57.153.62.132
,2018-09-23T23:27:14.916021,,2018-09-23T23:27:18.090981,3010257,No,,5441,2017983,,,57.153.62.132
,2018-09-23T23:27:16.292937,,2018-09-23T23:27:19.708506,3010258,No,,5441,2017984,,,57.153.62.132
,2018-09-23T23:27:18.435736,,2018-09-23T23:27:22.557774,3010259,No,,5441,2017985,,,57.153.62.132
,2018-09-23T23:27:20.093865,,2018-09-23T23:27:25.216910,3010260,No,,5441,2017986,,,57.153.62.132
,2018-09-23T23:27:22.907065,,2018-09-23T23:27:26.928873,3010261,No,,5441,2017987,,,57.153.62.132
,2018-09-23T23:27:25.545946,,2018-09-23T23:27:28.604129,3010262,No,,5441,2017988,,,57.153.62.132
,2018-09-23T23:27:27.299995,,2018-09-23T23:27:31.402889,3010263,No,,5441,2017989,,,57.153.62.132
,2018-09-23T23:27:29.085385,,2018-09-23T23:27:33.055952,3010264,No,,5441,2017990,,,57.153.62.132
,2018-09-23T23:27:31.767234,,2018-09-23T23:27:35.073767,3010265,No,,5441,2017991,,,57.153.62.132
,2018-09-23T23:27:33.476053,,2018-09-23T23:27:36.845731,3010266,No,,5441,2017992,,,57.153.62.132
,2018-09-23T23:27:35.425169,,2018-09-23T23:27:38.521002,3010267,No,,5441,2017993,,,57.153.62.132
,2018-09-23T23:27:37.231650,,2018-09-23T23:27:40.098059,3010268,No,,5441,2017994,,,57.153.62.132
,2018-09-23T23:27:38.954302,,2018-09-23T23:27:41.551073,3010269,No,,5441,2017995,,,57.153.62.132
